NÓMINA,apvCurso,apvFecIni,apvFecTer,apvPlantel,apvPromedio,apvTitulo,TERMINADO
553502,POWER POINT BASICO,2016-06-20,2016-07-01,UAG    ,0.0,Constancia,SI
560966,MODELO DE LIDERAZGO UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
533694,MODELO DE LIDERAZGO UAG,2016-01-07,2016-01-08,UAG    ,0.0,Constancia,SI
553447,INDUCCION UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
543983,INDUCCION UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
564278,INDUCCION UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
538943,MODELO DE LIDERAZGO UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
543983,MODELO DE LIDERAZGO UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
556451,MODELO DE LIDERAZGO UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
564278,MODELO DE LIDERAZGO UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
550158,ATENCION A ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES,2016-05-02,2016-05-06,UAG    ,0.0,Constancia,SI
538967,ATENCION A ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES,2016-05-02,2016-05-06,UAG    ,0.0,Constancia,SI
540704,ATENCION A ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES,2016-05-02,2016-05-06,UAG    ,0.0,Constancia,SI
559180,ATENCION A ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES,2016-05-02,2016-05-06,UAG    ,0.0,Constancia,SI
533285,ATENCION A ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES,2016-05-02,2016-05-06,UAG    ,0.0,Constancia,SI
550385,ATENCION A ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES,2016-05-02,2016-05-06,UAG    ,0.0,Constancia,SI
566001,ING. QUIMCO,1988-07-14,1993-07-14,UAG    ,0.0,Titulo,SI
553461,INDUCCION Y DOCUMENTACION PARA EL SISTEMA DE GESTION DE CALIDAD,2016-05-11,2016-05-18,UAG    ,0.0,Constancia,SI
548964,INDUCCION Y DOCUMENTACION PARA EL SISTEMA DE GESTION DE CALIDAD,2016-05-11,2016-05-18,UAG    ,0.0,Constancia,SI
555469,INTRODUCCION Y DOCUMENTACION PARA EL SISTEMA DE GESTION DE CALIDAD,2016-05-11,2016-05-18,UAG    ,0.0,Constancia,SI
551315,INTRODUCCION Y DOCUMENTACION PARA EL SISTEMA DE GESTION DE CALIDAD,2016-05-11,2016-05-18,UAG    ,0.0,Constancia,SI
556035,PENSAMIENTO FILOSOFICO UAG,2016-07-04,2016-07-15,UAG    ,0.0,Constancia,SI
533735,PENSAMIENTO FILOSOFICO UAG,2016-07-04,2016-07-15,UAG    ,0.0,Constancia,SI
544250,ENFOCADOS EN EL CLIENTE,2016-07-04,2016-07-15,UAG    ,0.0,Constancia,SI
553502,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
551889,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
533072,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
556705,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
548854,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
561233,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
561226,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
535386,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
543440,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
549657,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
561996,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
550062,ENFOCADOS EN EL CLIENTE,2016-07-11,2016-07-15,UAG    ,0.0,Constancia,SI
561178,MODELO DE LIDERAZGO UAG,2016-07-13,2016-07-14,UAG    ,0.0,Constancia,SI
560193,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
560870,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
558167,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
560904,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
563420,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
554714,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
563822,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
563523,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
546791,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
556303,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
538314,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
541576,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
542692,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
555847,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
552840,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
562036,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
547484,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
539416,INDUCCION UAG,2016-05-06,2016-05-07,UAG    ,0.0,Constancia,SI
561329,MODELO DE LIDERAZGO UAG,2016-06-17,2016-06-18,UAG    ,0.0,Constancia,SI
543990,INTERPRETACION DE LA NORMA ISO 9001:2015,2016-05-25,2016-06-01,UAG    ,0.0,Constancia,SI
533948,INTERPRETACION DE LA NORMA ISO 9001:2015,2016-05-25,2016-06-01,UAG    ,0.0,Constancia,SI
532808,INTERPRETACION DE LA NORMA ISO 9001:2015,2016-05-25,2016-06-01,UAG    ,0.0,Constancia,SI
554178,INTERPRETACION DE LA NORMA ISO 9001:2015,2016-05-25,2016-06-01,UAG    ,0.0,Constancia,SI
553461,INTERPRETACION DE LA NORMA ISO 9001:2015,2016-05-25,2016-06-01,UAG    ,0.0,Constancia,SI
556808,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
558480,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557649,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557144,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,NO
553928,MODELO DE LIDERAZGO UAG,2015-11-03,2015-11-06,UAG    ,0.0,Constancia,SI
552644,MODELO DE LIDERAZGO UAG,2015-11-03,2015-11-06,UAG    ,0.0,Constancia,SI
533395,MODELO DE LIDERAZGO UAG,2015-11-03,2015-11-12,UAG    ,0.0,Constancia,SI
543763,MODELO DE LIDERAZGO UAG,2015-11-03,2015-11-06,UAG    ,0.0,Constancia,SI
537401,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537896,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553722,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557216,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
560485,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
541136,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
531270,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
556262,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
556815,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
558002,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
558112,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557371,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557096,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
558033,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557333,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
533072,MODELO DE LIDERAZGO UAG,2015-11-03,2015-11-06,UAG    ,0.0,Constancia,SI
541033,MODELO DE LIDERAZGO UAG,2015-11-03,2015-11-06,UAG    ,0.0,Constancia,SI
557670,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
536763,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557175,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557182,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
559843,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
541734,POWER POINT ,2015-06-16,2015-06-26,UAG    ,0.0,Constancia,SI
552187,EVACUACION BUSQUEDA Y RESCATE,2015-07-09,2015-07-10,UAG    ,0.0,Constancia,SI
552187,EXCEL INTERMEDIO,2015-06-15,2015-06-26,UAG    ,0.0,Constancia,SI
552187,POWER POINT ,2015-06-16,2015-06-26,UAG    ,0.0,Constancia,SI
550251,POWER POINT ,2015-06-16,2015-06-26,UAG    ,0.0,Constancia,SI
561903,CIENCIAS DE LA  COMUNICACION,,,UAG    ,0.0,Pasante,SI
553117,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
551377,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
547745,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
541071,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
547738,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
553801,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559544,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
555270,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
553337,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
554109,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
546980,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559063,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559551,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
546959,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
532451,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
550237,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559331,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
555311,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559056,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
553887,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
556004,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
540663,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
546674,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
538493,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
555940,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
555081,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
538060,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
552871,MODELO DE LIDERAZGO UAG,2016-03-08,2016-03-09,UAG    ,0.0,Constancia,SI
559379,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
556145,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
547721,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
547714,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
560935,MODELO DE LIDERAZGO UAG,2016-03-08,2016-03-09,UAG    ,0.0,Constancia,SI
551384,MODELO DE LIDERAZGO UAG,2016-03-08,2016-03-09,UAG    ,0.0,Constancia,SI
535575,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537463,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
534435,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
551841,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
554673,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537425,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
542276,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535568,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535647,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537793,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
550392,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
539241,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
547570,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
559166,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
558655,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
561594,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-09,UAG    ,0.0,Constancia,SI
557711,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
555586,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557704,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
534222,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
546038,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
552613,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
545390,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
546502,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537030,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
534473,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557845,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
550031,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
542087,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553502,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
551889,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553148,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540694,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
543732,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537731,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535537,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537243,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
555074,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
554659,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540034,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
550141,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
556107,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535283,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
560478,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
557209,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
558208,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
538833,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537968,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537418,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
547075,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
547192,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535623,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
549169,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535111,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
550866,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
554831,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559032,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559070,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
553643,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
559049,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
555957,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
543433,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
542300,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
542719,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
549736,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
544360,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
550835,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
557852,MODELO DE LIDERAZGO UAG,2016-03-07,2016-03-08,UAG    ,0.0,Constancia,SI
554996,MODELO DE LIDERAZGO UAG,2015-10-14,2015-10-15,UAG    ,0.0,Constancia,NO
547855,MODELO DE LIDERAZGO UAG,2015-10-14,2015-10-15,UAG    ,0.0,Constancia,SI
554226,MODELO DE LIDERAZGO UAG,2015-10-30,2015-10-31,UAG    ,0.0,Constancia,SI
541466,MODELO DE LIDERAZGO UAG,2015-10-30,2015-10-31,UAG    ,0.0,Constancia,SI
533209,MODELO DE LIDERAZGO UAG,2015-11-12,2015-11-13,UAG    ,0.0,Constancia,SI
537449,MODELO DE LIDERAZGO UAG,2015-11-12,2015-11-13,UAG    ,0.0,Constancia,SI
548861,MODELO DE LIDERAZGO UAG,2015-11-12,2015-11-13,UAG    ,0.0,Constancia,SI
559094,MODELO DE LIDERAZGO UAG,2015-11-12,2015-11-13,UAG    ,0.0,Constancia,SI
542245,MODELO DE LIDERAZGO UAG,2015-11-25,2015-11-26,UAG    ,0.0,Constancia,SI
540144,MODELO DE LIDERAZGO UAG,2015-10-28,2015-10-29,UAG    ,0.0,Constancia,SI
540247,MODELO DE LIDERAZGO UAG,2015-10-28,2015-10-29,UAG    ,0.0,Constancia,SI
542465,MODELO DE LIDERAZGO UAG,2015-10-28,2015-10-29,UAG    ,0.0,Constancia,SI
544236,MODELO DE LIDERAZGO UAG,2015-11-09,2015-11-10,UAG    ,0.0,Constancia,SI
534480,MODELO DE LIDERAZGO UAG,2015-11-09,2015-11-10,UAG    ,0.0,Constancia,SI
549114,MODELO DE LIDERAZGO UAG,2015-11-12,2015-11-13,UAG    ,0.0,Constancia,SI
550385,MODELO DE LIDERAZGO UAG,2015-10-22,2015-10-23,UAG    ,0.0,Constancia,SI
554202,MODELO DE LIDERAZGO UAG,2015-11-05,2015-11-06,UAG    ,0.0,Constancia,SI
555696,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
539320,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
547415,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
539320,"XI FORO INTERNACIONAL FE Y CIENCIA ""EDUCACION: FIN, FUNDAMENTOS Y ARQUETIPOS",2015-10-23,2015-10-25,UAG    ,0.0,Constancia,SI
533034,DETECCIÓN DE MENTIRAS,2015-10-02,2016-02-12,UAG    ,0.0,Constancia,SI
536062,DETECCIÓN DE MENTIRAS,2015-10-02,2016-02-12,UAG    ,0.0,Constancia,SI
546904,DETECCIÓN DE MENTIRAS,2015-10-02,2016-02-12,UAG    ,0.0,Constancia,SI
547903,DETECCIÓN DE MENTIRAS,2015-10-02,2016-02-12,UAG    ,0.0,Constancia,SI
533261,DETECCIÓN DE MENTIRAS,2015-10-02,2016-02-12,UAG    ,0.0,Constancia,SI
539014,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
533948,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
554697,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537786,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540890,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
533443,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
541813,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
532066,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
551865,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553045,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
552905,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
556334,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
547226,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
534356,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
546399,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553320,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
548098,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
552125,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540931,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
547611,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
544786,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540618,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
539959,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553667,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540388,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553186,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
554666,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
549626,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
533869,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
549822,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
544009,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
536756,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
532475,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
537834,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
541961,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
552338,MODELO DE LIDERAZGO UAG,2015-10-16,2016-02-22,UAG    ,0.0,Constancia,SI
557876,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
556619,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
532516,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
556602,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
555782,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
548933,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
552204,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
542788,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
540027,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
548964,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
553461,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
535757,MODELO DE LIDERAZGO UAG,,,UAG    ,0.0,Constancia,SI
550141,IMAGEN PROFESIONAL ,2016-02-01,2016-03-01,UAG    ,0.0,Constancia,SI
544047,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
537243,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
541033,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
535654,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
547068,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
538194,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
533106,ENFOCADOS EN EL CLIENTE,2016-02-17,2016-03-02,UAG    ,0.0,Constancia,SI
554460,EXCEL BASICO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
544889,EXCEL BASICO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
555452,EXCEL BASICO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
553502,EXCEL BASICO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
553502,EXCEL INTERMEDIO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
551834,EXCEL INTERMEDIO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
555249,EXCEL INTERMEDIO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
541411,EXCEL AVANZADO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
550244,EXCEL AVANZADO,2016-02-22,2016-03-04,UAG    ,0.0,Constancia,SI
